video_id,comment_id,author_display_name,text,published_at,like_count
JENpTmMQBQY,UgwRVGe1fDYeaxYz4tF4AaABAg,@DesiKhaerunisyah,"Untukmu, aku minta maaf",2025-05-17T16:13:23Z,1
JENpTmMQBQY,UgzeMNUEYsAgdRzgCA94AaABAg,@jafraskincareminut1815,Keren,2025-05-17T15:55:49Z,1
JENpTmMQBQY,UgzUc7dwmqv6g3N6fWd4AaABAg,@abrahamhasan6588,"Nyanyian surau dan mangu lagu fav gue, viral nya di 2025 bjirrr",2025-05-17T15:52:58Z,1
JENpTmMQBQY,Ugyhc9ZSBfShfZUNDTx4AaABAg,@suhartinikusumachannel,Cerita kita sulit di cerna...,2025-05-17T15:37:32Z,1
JENpTmMQBQY,UgwB4XYekgnJoKDTHaJ4AaABAg,@AlghazaliElfo-id8it,Liriknya berkelas bgt 👍ga sprti kangen band,2025-05-17T15:36:22Z,1
JENpTmMQBQY,UgwkfPfTAPuP3v62rJ54AaABAg,@langoReda-u8n,Bang knpa lagu bang kena ke saya semua kata2 dalam lagu ini semuanya 100 persen ke saya dan gak ada yang beda jon hidup ku sama ke lagu abang gagal untuk memiliki dia karna ego😊😢❤,2025-05-17T15:31:34Z,1
JENpTmMQBQY,UgxCf98vpbrQNkmW3a14AaABAg,@garangancrazy4398,3:19 inikan yang kalian cari,2025-05-17T15:31:13Z,2
JENpTmMQBQY,UgyiwnBi6Tv5PQRxr314AaABAg,@shabiyaputeri5821,Lagunya indah enak didengar dengan hati bagus bikin candu suara ari lesmana yg khas❤,2025-05-17T15:22:07Z,1
JENpTmMQBQY,UgwES74soGM7TV2h-2N4AaABAg,@Obez_Yan,"8 tahun menjalani semasa pacaran dengan Doi. 
Awal dia masuk kuliah hingga wisuda, aku tetap bertahan dengannya, berharap doi dapat hidayah. 
Hal itu yang membuat saya tetap bertahan dengan wanita yang sama. 

Tiba hari dimana saya harus mengambil keputusan, karena bertahun-tahun saya menjalani dengan doi dia tetap dengan keyakinannya. Disaat itu pula kita mengambil jalan sendiri sendiri, tanpa ada kata putus atau apa semacamnya. 
Saya antar dia pulang, selama diperjalanan sampai rumahnya tak ada pembicaraan sama sekali. 

Dingin senyap tanpa expresi sama sekali, tak ada emosi, kemarahan. 

Begitu motor berhenti, dia langsung jalan dan beberapa langkah dia sempat memelankan jalannya. 
Saya tak lagi memandang wajahnya saat itu, dia pun sama. 
Sampai terdengar pagar terbuka, saya jalan pulang  .",2025-05-17T15:19:16Z,10
JENpTmMQBQY,UgwIGgg4mBalWB-zVDF4AaABAg,@vp-mfh32,Sulit mendefinisikan makna lagu ini terlalu luas maknanya,2025-05-17T15:15:45Z,1
JENpTmMQBQY,UgxMYSlcFjmxLLOqfi94AaABAg,@GadingRaya-y2x,go,2025-05-17T15:04:56Z,0
JENpTmMQBQY,UgwS_LPP5PC62XQjP9N4AaABAg,@airulawidza9619,Hadeh baru viral lagu ini di tahun 2025 setelah sekian lama,2025-05-17T15:03:34Z,0
JENpTmMQBQY,UgwVf7ZKrtqsScO6ZH14AaABAg,@dui7124,"Suka lagunya, tapi temanya bikin mewek 😢😢😢",2025-05-17T14:57:31Z,0
JENpTmMQBQY,Ugzxknu3Ri0k4ELD9054AaABAg,@AnakDesa-j4i,thebest,2025-05-17T14:47:42Z,0
JENpTmMQBQY,UgwLO2WQHuOAi9yIcoN4AaABAg,@iccankdrasco,42 kalo bikin lagu yah gitu pasti bikin merinding,2025-05-17T14:36:59Z,0
JENpTmMQBQY,Ugzqx41f25a2MMdCctd4AaABAg,@DeviCava,Benar2 sulit dicerna 😢,2025-05-17T14:36:02Z,0
JENpTmMQBQY,Ugw8y9EMqJwTgA2Tyg94AaABAg,@andypemila9954,karya musik yg bagus .....,2025-05-17T14:23:31Z,1
JENpTmMQBQY,Ugz52stjUmBoCX3pRmx4AaABAg,@Finzxffx,2025,2025-05-17T14:16:33Z,1
JENpTmMQBQY,Ugwzbp7uvk5oSiTWqeJ4AaABAg,@fadlyzonk7820,Arie lesmana emg keren2 lagunya...,2025-05-17T13:49:46Z,0
JENpTmMQBQY,Ugy1-Hwokyzb4xqvMSt4AaABAg,@syendisatrio9143,Kesini lagi karena anak muda liriknya dirubah 😭,2025-05-17T13:45:24Z,1
JENpTmMQBQY,UgwMWIjuyD_joASOdc94AaABAg,@kamilmochamad9441,"tahun 2024 , 5 teman saya perdengarkan lagu mangu, ke semuanya tdk ada yg familiar dan komennya..lagu sebagus ini kok ga hits yaa.. 
algoritmanya kayanya d kacaukan heheh",2025-05-17T13:43:04Z,0
JENpTmMQBQY,UgwVFZxtEGOxS6KNOQB4AaABAg,@muhammadnuraqso7250,😌🔥,2025-05-17T13:42:26Z,0
JENpTmMQBQY,UgxaH2azNWkkOD6JY6l4AaABAg,@brinulll,bagusss bgt aaaa,2025-05-17T13:34:35Z,0
JENpTmMQBQY,UgyB4Ll5gCnUCsTMaDB4AaABAg,@harizat1997,Memang lagu ni perihal berbeda agama??? Atau masalah dalaman yang membuat masing2 pasangan berdoa memohon perkara yang berbeza???,2025-05-17T13:26:03Z,1
JENpTmMQBQY,Ugx7Oi55z4qsETwdOHR4AaABAg,@restufirmansah9888,Aku muslim dia kristen...kita sama sama lebih mencintai Tuhan kita masing masing,2025-05-17T13:19:31Z,0
JENpTmMQBQY,UgyNtKpF4Jo_GBDBOEF4AaABAg,@Nadarihadatulaisyah-y6w,Beda agama aja sakit apalagi beda perasaan,2025-05-17T13:06:49Z,0
JENpTmMQBQY,Ugz9RCP5aLjKOmuA7Sp4AaABAg,@aradheawastantisetyapratiw4135,"Aku dan adkku adlah 2 anak yg tumbuh dg dihantui rasa trauma prslingkuhan ayah kami. Scra tdk lngsung aku sllu membenci dan menjauhi siapapun yg melakukan penyimpangan sprti yg dilakukan ayahku. Trnyta slh satu org yg aku benci dan aku jauhi adlh adkku. Dia sdh kalah sm traumanya. Hal yg aku takutkan, dia tdk bisa menyembuhkan dan berhenti.",2025-05-17T12:55:20Z,0
JENpTmMQBQY,UgyzD6FVxJw5fyOg0Wl4AaABAg,@iinsyamwulandari1500,"Dia Kristen aku IsIam, 5 tahun bersama tapi kandas juga,, walau begitu cinta itu tetap masih sama walaupun udah punya jalan masing-masing❤",2025-05-17T12:51:43Z,0
JENpTmMQBQY,UgzUlnZco594MvAf8Ad4AaABAg,@renofrederiko9434,"Dulu pacarku kristen sedangkan aku muslim.
Kita pacaran 5 thun kalian pasti bisa bayangkan ortu pacarku kristen yg amat tekun aku berfikir hmpir tak ada restu.
Dan Allah selalu mmbantu setiap langkah ku
Alhamdulillah sekarang aku menikah dengannya dan dia mualah dan menikah sudah 9thun.
Untuk kalian apapun itu selagi kalian mncintainya perjuangkan.❤",2025-05-17T12:50:49Z,0
JENpTmMQBQY,UgwddY50zmC7hG09VaR4AaABAg,@07_roby_yt,"Informasi Umum
Lirik :
Dengarkan
Suatu malam adam bercerita
Hawanya tak lagi di jalur yang sama
Bacaan dan doa yang mulai berbeda
Ego dan air mata kita bicara
Gila tak masuk logika
Termangu hatiku
Kau menggenggam kumenadahnya
Berdamai dengan apa yang terjadi
Kunci dari semua masalah ini
Jujur tak mudah untuk melangkah pergi
Ini soal hati bukan yang diyakini
Ow gila tak masuk logika
Termangu hatiku
Kau menggenggam kumenadahnya
Ow gila ini tak biasa
Tertegun hatiku
Kau menggenggam kumenadahnya
Ho oh
Jangan salahkan faham ku kini tertuju oh
Siapa yang tau
Siapa yang mau
Kau di sana
Aku diseberangmu
Cerita kita sulit dicerna
Tak lagi sama
Cara berdoa
Cerita kita sulit diterka
Tak lagi sama
Arah kiblatnya oh
Cerita kita sulit dicerna
Tak lagi sama
Cara berdoa
Oh cerita kita sulit diterka
Tak lagi sama
Arah kiblatnya",2025-05-17T12:46:11Z,14
JENpTmMQBQY,Ugyajx8ln86uAjHqWrN4AaABAg,@mohdhafizbinibrahim2613,2025 hadir❤,2025-05-17T12:38:54Z,0
JENpTmMQBQY,UgyMyj51gkEXgY5rp354AaABAg,@cvirgoajh2602,mantap,2025-05-17T12:37:16Z,0
JENpTmMQBQY,UgyxvuW6_kH40VKgxa94AaABAg,@Evie.istiana,"Dulu punya bos nikah beda agama. Istrinya ke gereja kalo hari minggu dan suaminya rajin banget solat anak yg pertama di ajak bapaknya solat. Kalo anak ke 2 di ajak ke gereja.. Bener2 rumit liatnya , dan aku ga perduli",2025-05-17T12:13:13Z,0
JENpTmMQBQY,UgyNMhp6uJGWCodrJVt4AaABAg,@idk67-h8r,dengerin lagu ini di biss jadi keinget dia yang beda kepercayaan.. 😅😅😢,2025-05-17T12:11:22Z,0
JENpTmMQBQY,UgzO5H7QmFjgOBKvqEV4AaABAg,@Faisal-f2s8s,"Siapa aja nih yang baru tau lagu ini, sini kita kumpul😂",2025-05-17T11:55:16Z,0
JENpTmMQBQY,Ugw02WubZLtIIwGOLYt4AaABAg,@kurniadisetiawan9545,"Gimana sih awal nya lagi ini meledak , padahal udah lumayan lama lagu ini , aku dulu sering dgr lagu ini pas baru rilis , tapi kenapa meledak sekarang ya , heraann....",2025-05-17T11:53:38Z,0
JENpTmMQBQY,UgxHsUsGcs-Z6Ue5-XF4AaABAg,@rendhyhartsteen,"Lirik lagu ini bercerita tentang perpisahan dua insan yang pernah sangat dekat, namun kini harus menghadapi kenyataan bahwa mereka tak lagi sejalan. Di awal, kita disuguhkan gambaran percakapan malam antara ""Adam dan Hawa"" yang dulu sejiwa, tapi kini mulai berbeda jalur. Bukan hanya soal keinginan atau sikap, tapi sampai pada hal-hal mendasar seperti cara mereka berdoa dan arah keyakinan—hal yang tak bisa dipaksakan atau disatukan begitu saja.

Lagu ini penuh dengan rasa bingung, sedih, dan ketidakpastian. Kalimat seperti ""gila tak masuk logika"" menunjukkan betapa sulitnya memahami apa yang sedang terjadi. Ada harapan kecil yang masih tersisa—terlihat dari frasa ""kau menggenggam, ku menadahnya""—tapi pada saat yang sama, ada kesadaran bahwa mempertahankan hubungan ini mungkin bukan pilihan yang bijak.

Di bagian akhir, lirik semakin menegaskan bahwa ini bukan sekadar perbedaan biasa. Ini soal prinsip hidup, soal keyakinan yang membuat keduanya harus berdiri di dua sisi yang berbeda. ""Cerita kita sulit dicerna, tak lagi sama arah kiblatnya"" adalah metafora yang kuat untuk menggambarkan jurang pemisah yang makin dalam.

Secara keseluruhan, lagu ini menggambarkan perpisahan yang pahit—bukan karena tidak cinta, tapi karena terlalu banyak hal penting yang tak lagi bisa disatukan. Emosinya dalam, jujur, dan sangat manusiawi.",2025-05-17T11:49:14Z,107
JENpTmMQBQY,UgwfhWCZAgpiKeT5FgN4AaABAg,@agung_wirak,"siapa yang tau, siapa yang cinta... pada nabinya pasti bahagia dalam hidupnya... 🎶",2025-05-17T11:30:23Z,0
JENpTmMQBQY,UgwYsVov9kiX5vDUbHN4AaABAg,@goddessigma,"Chord Mangu · fourtwnty feat Charita Utami

Intro:
G Cmaj7 Bm
Am7 Em D

Bait 1: Ari Lesmana
G       Cmaj7         Gmaj7
Suatu malam adam bercerita
  G         Cmaj7              D
Hawanya tak lagi di jalur yang sama
Am7        Em                Gmaj7
Bacaan dan doa yang mulai berbeda
Am7         Em          D
Ego dan air mata kita bicara

Reff: Ari Lesmana
G                Dm
Gila tak masuk logika
           Am7
Termangu hatiku
Em
Kau menggenggam
  D          G Gmaj7
Kumenadahnya

Bait 2: Ari Lesmana
G            Cmaj7            G   Gmaj7
Berdamai dengan apa yang terjadi
G            Cmaj7     D
Kunci dari semua masalah ini
Am            Em                  G
Jujur tak mudah untuk melangkah pergi
Am         Em              D
Ini soal hati bukan yang diyakini

Reff: Ari Lesmana
G                Dm
Gila tak masuk logika
         Am    Am7  
Termangu hatiku
Em
Kau menggenggam
D          G Gmaj7
Kumenadahnya
G              D
Gila ini tak biasa
         Am    A  
Tertegun hatiku
Em
Kau menggenggam
  D  
Kumenadahnya

Interlude:
Am Em G D
Am Em G D

Bridge: Charita Utami 
    Am           Em       G
Jangan salahkan faham ku kini, tertuju oooo..
D              
  Siapa yang tau
Am           
  Siapa yang mau
Em
  Kau di sana
G
  Aku diseberangmu

Outro: Ari Lesmana & Charita Utami
D          Am
  Berita kita sulit dicerna
Em          
  Tak lagi sama
G
  Cara berdoa
D          Am
  Cerita kita sulit diterka
Em         
  Tak lagi sama
G
  Arah kiblatnya
D          Am
  Berita kita sulit dicerna
Em          
  Tak lagi sama
G
  Cara berdoa
D          Am
  Cerita kita sulit diterka
Em         
  Tak lagi sama
G            D
  Arah kiblatnya

https://musikin.kekitaan.com/chord-mangu-fourtwnty-feat-charita-utami/?click=phaxex",2025-05-17T11:15:07Z,5
JENpTmMQBQY,UgziCPPHOcACiQlT-rN4AaABAg,@haidartaufik2450,mantap mamang,2025-05-17T11:01:20Z,0
JENpTmMQBQY,Ugz75AqRfLO_pv7gK1l4AaABAg,@SeptianFauzi,Kuat 2 orang ini aura Satanic nya😊,2025-05-17T10:32:33Z,0
JENpTmMQBQY,UgzcgLWZ2tv0tz9Ks1t4AaABAg,@MumpungLiburan,"Siapa yang kesini gara2 video vocalistnya di reaction orang2 di IG 😂????

BTW, Lagunya keren banget gaesss 👍👍",2025-05-17T10:28:56Z,1
JENpTmMQBQY,UgxdcDNZ8inNYL8WCqJ4AaABAg,@mootiy,gua pengen sekali-kali relate ama lagu modelan begini tapi crush gua sejauh ini selalu seagama 🗿,2025-05-17T10:03:24Z,0
JENpTmMQBQY,Ugw_hu_nvRkgxhx4XdB4AaABAg,@panjiaryo1176,Iya,2025-05-17T10:01:23Z,0
