video_id,comment_id,author_display_name,text,published_at,like_count
mmwuGRGLsLc,Ugzs1M2uwsDjsw4dBnh4AaABAg,@sufi_yana673,QRIS dibacanya KERIS = Keris mpu gandring 😂😂😂,2025-05-11T11:13:21Z,0
mmwuGRGLsLc,Ugwh3l1toWYLyQA4QqF4AaABAg,@putrastudio8686,"Bodho amat, emg dari jaman soeharto indonesia sdh jadi budak amerika, beda jauh posisi indonesia di era soekarmo",2025-05-11T09:21:51Z,0
mmwuGRGLsLc,UgwY2yInWB1WfBEs8HB4AaABAg,@muhammadafdhal4620,"👍👍👍👍👍👏👏👏indonesia,",2025-05-11T06:04:01Z,0
mmwuGRGLsLc,UgyUF02iHuHYRMgtlap4AaABAg,@Wargizone,ngeri ya !!!!,2025-05-11T03:34:53Z,0
mmwuGRGLsLc,UgwaVugH7QXfJlVsUOZ4AaABAg,@Wargizone,"QRIS kalau di komplain oleh Amerika berarti QRIS sudah jalan dengan benar, semoga saja tidak dihilangkan",2025-05-11T03:29:04Z,0
mmwuGRGLsLc,UgxtitRCfA8mQIjkBXd4AaABAg,@bambangsetiawan1380,AS yg ntar lg mati 😂😂,2025-05-11T03:04:37Z,0
mmwuGRGLsLc,Ugy4kIlMFkfYNoOHFVV4AaABAg,@AjatSudrajat-e1r,Ekonomi AS harus di hancurkan.,2025-05-11T02:43:07Z,0
mmwuGRGLsLc,UgwgFoeoa09MfaZqgaN4AaABAg,@AjatSudrajat-e1r,AS harus di kucilkan secara ekonomi.,2025-05-11T02:40:13Z,0
mmwuGRGLsLc,UgygsuCVW_Zmed_jY6x4AaABAg,@GeifelemJ,Bang... Bahas Nexus bang,2025-05-11T01:59:10Z,0
mmwuGRGLsLc,UgzFCUHozZvJgyq__RR4AaABAg,@ruszaanto3299,Mendingan perang mang siapa mamarika rakyat indonesia siap perang mau terbuka ato papun,2025-05-11T01:50:49Z,0
mmwuGRGLsLc,UgzerJ8yn1D9Gs2AYbh4AaABAg,@YotandTaphun,Bang beni ini  ada2  aja..kaya kerasukan setan😂😂,2025-05-11T01:10:21Z,0
mmwuGRGLsLc,UgxflJcL8YCmi3wmRWR4AaABAg,@WahyuUdin-u9l,Kita harus berdiri di kaki sendiri,2025-05-11T00:06:18Z,0
mmwuGRGLsLc,UgwquQM1gSkHwRPeWY94AaABAg,@WahyuUdin-u9l,Jangan dengarkan amerika amerikaitu licik pingin menang sendiri,2025-05-11T00:05:38Z,0
mmwuGRGLsLc,Ugz3C0trWiI0jiZn5Z94AaABAg,@ajanjan2198,Tolong selesaikan 8 konten berikutnya mr Bennix. Terimakasih.,2025-05-11T00:04:27Z,0
mmwuGRGLsLc,Ugz-96EIFUCwBA7dPxd4AaABAg,@arpiangga913,Lleaqqqq,2025-05-10T19:38:31Z,0
mmwuGRGLsLc,UgwExdxpe9nEAmPCYk54AaABAg,@ParningotansitorusSitorus,"Terimakasih pak atas warming nya, teruslah berkarya",2025-05-10T19:15:16Z,0
mmwuGRGLsLc,UgzG8lUvc9xyWGlYfpB4AaABAg,@nurbuat6569,"Sipat serakah manusia untuk menguasai negara fan msnusia lain,,,  makanya semua kekuasssn tidak merasa puas,,, fam ujungnua menindas, bahkan membunuh pale alat pembunuh masal... Secara umum indonesia jujur, mereka rakus..... Iindo rupiah, nilai 1 dibawa kemana saja ya 1,   sedang uang lain 1dolar nilai relatip menurut kelicikan sampe 16.000,, gilabetul monopoli, jajah,, memiskinkan manusia lain   , itulah yamg bikin yang orang serakah dan rakus,, sehingga hulum rimba berlaku....... Makanya berontak, lawan  , dan betunahlah,, sesuai hukum islam...",2025-05-10T18:22:17Z,0
mmwuGRGLsLc,UgwCBwYjmLFLjXcljg94AaABAg,@helmykhan4797,"Dijaman Indonesia NASAKOM , juga anti Amerika dan sekarang sejarah itu terulang kembali   !!!",2025-05-10T18:11:59Z,0
mmwuGRGLsLc,UgzWFIfEpn3sAAkJvuJ4AaABAg,@akangyusuf308,"❤❤❤QRIS
siDonal bebek akan segera Modar. Putus aja laah hubungan dgn Amerika.",2025-05-10T18:07:08Z,0
mmwuGRGLsLc,Ugy2topvrYz3wc2UJhx4AaABAg,@Arsego-fg7gu,Perang akan pecah tpi sekala kecil,2025-05-10T17:03:48Z,0
mmwuGRGLsLc,Ugy53mk2shcKZ8we-M54AaABAg,@MantraWalet,"Ayo.., Rame-Rame Semakin Tetap Gunaka QRIS kita",2025-05-10T16:10:45Z,0
